"Account Id","Account Owner","Account Owner Id","Account Name",Phone,Fax,Website,"Account Type",Employees,"Annual Revenue","Created By","Created By Id","Modified By","Modified By Id","Created Time","Modified Time","Billing Street","Shipping Street","Billing City","Shipping City","Billing State","Shipping State","Billing Code","Shipping Code","Billing Country","Shipping Country",Description,"Last Activity Time","Membership Expiration Date","Membership Level","Business Categories","Account Status","Membership Number","Political Action Committee",Weblink,"Member Since","Referred By"
zcrm_1624029000000096056,"Liz Debarros",zcrm_1624029000000085003,"Bien/Paul Ventures, Inc.","(301) 251-6656",,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","12500 Park Potomac Avenue, Unit 508N","12500 Park Potomac Avenue, Unit 508N",Potomac,Potomac,MD,MD,20854,20854,,,"Real Estate Development and Management","2015-11-18 11:39:00",2016-07-31,Associate/Builder,Consultants,Active,DCBIA-10048,false,false,,
zcrm_1624029000000096057,"Liz Debarros",zcrm_1624029000000085003,"Bingham McCutchen LLP","(202) 373-6000",,www.bingham.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:19:56","2020 K Street NW","2020 K Street NW",Washington,Washington,DC,DC,20036,20036,,,"Law Firm","2015-11-18 11:19:56",2015-10-01,Associate/Builder,Attorneys,Inactive,DCBIA-10049,false,false,,
zcrm_1624029000000096058,"Liz Debarros",zcrm_1624029000000085003,"BKV Group","(202) 595-3173",,www.bkvgroup.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1054 31st Street, NW, Suite 410","1054 31st Street, NW, Suite 410",Washington,Washington,DC,DC,20007,20007,,,"Architecture, Interior Design, Landscape Architecture, Engineering","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10050,false,false,,
zcrm_1624029000000096059,"Liz Debarros",zcrm_1624029000000085003,"Blake Real Estate, Inc.","(202) 778-0400",,www.blakereal.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1150 Connecticut Ave, NW Suite 800","1150 Connecticut Ave, NW Suite 800",Washington,Washington,DC,DC,20036,20036,,,"Commercial Builder/Developer/General Contractor/Commercial Leasing/Property Management","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Commercial Brokers;General Contractors",Active,DCBIA-10051,false,false,,
zcrm_1624029000000096060,"Liz Debarros",zcrm_1624029000000085003,"Bohler DC","(202) 524-5700",,www.bohlerdc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1301 Pennsylvania Ave NW, Suite 825","1301 Pennsylvania Ave NW, Suite 825",Washington,Washington,DC,DC,20004,20004,,,"Site civil and consulting engineering","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government",Engineers,Active,DCBIA-10052,false,false,,
zcrm_1624029000000096061,"Liz Debarros",zcrm_1624029000000085003,"Bonstra Haresign Architects","(202) 588-9373",,www.bonstra.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1728 Fourteenth Street, NW | Suite 300","1728 Fourteenth Street, NW | Suite 300",Washington,Washington,DC,DC,20009,20009,,,"Architecture| Planning | Preservation| Interiors| Sustainable Design","2015-11-18 11:39:00",2016-01-30,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10053,false,false,,
zcrm_1624029000000096062,"Liz Debarros",zcrm_1624029000000085003,"Booth Law Office, LLC","(240) 888- 5056",,www.theboothlawoffice.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","7802 Radnor Road","7802 Radnor Road",Bethesda,Bethesda,MD,MD,20817,20817,,,"A virtual, networked boutique law firm offering counseling in real estate, corporate and technology.","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government",Attorneys,Active,DCBIA-10054,false,false,,
zcrm_1624029000000096063,"Liz Debarros",zcrm_1624029000000085003,"Boston Properties, Inc.","(202) 585-0800",,www.bostonproperties.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2200 Pennsylvania Avenue, NW, Suite 200W","2200 Pennsylvania Avenue, NW, Suite 200W",Washington,Washington,DC,DC,20037,20037,,,"Real Estate Development","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10055,false,false,,
zcrm_1624029000000096064,"Liz Debarros",zcrm_1624029000000085003,"Bowman Consulting","(703) 548-2188",,www.bowmanconsulting.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2121 Eisenhower Ave., Suite 302","2121 Eisenhower Ave., Suite 302",Alexandria,Alexandria,VA,VA,22314,22314,,,"Landscape Architecture/Geothermal","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10056,false,false,,
zcrm_1624029000000096065,"Liz Debarros",zcrm_1624029000000085003,"Bozzuto Group, The","(301) 220-0100",,www.bozzuto.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","6406 Ivy Lane, Suite 700","6406 Ivy Lane, Suite 700",Greenbelt,Greenbelt,MD,MD,20770,20770,,,Developer,"2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10057,false,false,,
zcrm_1624029000000096066,"Liz Debarros",zcrm_1624029000000085003,"Bradley Site Design, Inc.","(202) 695-8058",,www.bradleysitedesign.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1010 Wisconsin Avenue, NW, Suite 205","1010 Wisconsin Avenue, NW, Suite 205",Washington,Washington,DC,DC,20007,20007,,,"Landscape architecture, urban planning and sustainable site design services.","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","Architects / Interior Designers",Active,DCBIA-10058,false,false,,
zcrm_1624029000000096067,"Liz Debarros",zcrm_1624029000000085003,"Brandywine Realty Trust","(703) 205-0859",,www.brandywinerealty.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1676 International Drive","1676 International Drive",McLean,McLean,VA,VA,22102,22102,,,"One of the largest, full-service. Real estate companies in the nation.","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10059,false,false,,
zcrm_1624029000000096068,"Liz Debarros",zcrm_1624029000000085003,"Breckenridge Global Incorporated","(202) 321-2860",,www.breckenridgeglobal.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","4527 Alabama Avenue, SE","4527 Alabama Avenue, SE",Washington,Washington,DC,DC,20019,20019,,,"BGI engages in commodity acquisitions, strategic planning with particular attention to emergency management and safety.","2015-11-18 11:39:00",2016-05-31,"Sole Proprieter/ Start-up",,Active,DCBIA-10060,false,false,,
zcrm_1624029000000096069,"Liz Debarros",zcrm_1624029000000085003,"Bridgewater Wealth Management, LLC","(301) 656-1200",,www.bridgewaterwealth.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","7475 Wisconsin Avenue, Suite 600","7475 Wisconsin Avenue, Suite 600",Bethesda,Bethesda,MD,MD,20814,20814,,,"Wealth Management","2015-11-18 11:39:00",2016-06-30,"Non-Profit/Small Business/Government",Financial,Active,DCBIA-10061,false,false,,
zcrm_1624029000000096070,"Liz Debarros",zcrm_1624029000000085003,"Brookfield Properties","(202) 467-7700",,www.brookfieldofficeproperties.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","750 9th Street, NW, Suite 700","750 9th Street, NW, Suite 700",Washington,Washington,DC,DC,20001,20001,,,"Real Estate Owner/Developer","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10062,false,false,,
zcrm_1624029000000096071,"Liz Debarros",zcrm_1624029000000085003,"Bryant Miller Olive P.A.","(202) 457-1250",,www.bmolaw.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1100 13th Street, NW, Suite 810","1100 13th Street, NW, Suite 810",Washington,Washington,DC,DC,20005,20005,,,"Law Firm","2015-11-18 11:39:00",2015-10-31,Associate/Builder,Attorneys,Inactive,DCBIA-10063,false,false,,
zcrm_1624029000000096072,"Liz Debarros",zcrm_1624029000000085003,"Buch Construction","(301) 369-3500",,www.buchconstruction.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","10945 John Hopkins Road","10945 John Hopkins Road",Laurel,Laurel,MD,MD,20723,20723,,,"General Contractor","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"General Contractors",Active,DCBIA-10064,false,false,,
zcrm_1624029000000096073,"Liz Debarros",zcrm_1624029000000085003,"Buchanan Ingersoll & Rooney PC","(202) 452-7988",,www.bipc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1700 K Street, NW, Suite 300","1700 K Street, NW, Suite 300",Washington,Washington,DC,DC,20006,20006,,,"Law Firm","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Attorneys,Active,DCBIA-10065,false,false,,
zcrm_1624029000000096074,"Liz Debarros",zcrm_1624029000000085003,"Bundy Development Corporation","(202) 628-1930",,www.bundydevelopment.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1350 Wallach Place, NW","1350 Wallach Place, NW",Washington,Washington,DC,DC,20009,20009,,,"Real Estate Development","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government","Builders / Developers",Active,DCBIA-10066,false,false,,
zcrm_1624029000000096075,"Liz Debarros",zcrm_1624029000000085003,"Bush Construction Corp.","(703) 812-3800",,bushconstruct.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2000 Clarendon Blvd., Suite 100","2000 Clarendon Blvd., Suite 100",Arlington,Arlington,VA,VA,22201,22201,,,Builder/Developer,"2015-11-18 11:39:00",2016-08-31,Associate/Builder,"General Contractors",Active,DCBIA-10067,false,false,,
zcrm_1624029000000096076,"Liz Debarros",zcrm_1624029000000085003,"Cap8 Doors & Hardware","(202) 538-1777",,www.cap8doors.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","5786 2nd Street, NE","5786 2nd Street, NE",Washington,Washington,DC,DC,20011,20011,,,"Offers a full range of architectural products from top-tier hollow metal, wood door and hardware manufacturers","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government","Suppliers & Misc. Services",Active,DCBIA-10068,false,false,,
zcrm_1624029000000096077,"Liz Debarros",zcrm_1624029000000085003,"Capital Bank","(240) 283-0416",,www.capitalbankmd.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","One Church Street, Suite 300","One Church Street, Suite 300",Rockville,Rockville,MD,MD,20850,20850,,,"Capital Bank is a community bank located in Rockville, MD. I specialize in Commercial Real Estate and Construction in DC.","2015-11-18 11:39:00",2015-03-31,Associate/Builder,Financial,Inactive,DCBIA-10069,false,false,,
zcrm_1624029000000096078,"Liz Debarros",zcrm_1624029000000085003,"Capital City Real Estate, LLC","(202) 748-3635",,www.capcityre.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1515 14th Street NW, Suite 201","1515 14th Street NW, Suite 201",Washington,Washington,DC,DC,20005,20005,,,"Since 2006, our success has been driven by a commitment to develop high quality properties in dynamic areas of the city.","2015-11-18 11:39:00",2016-09-30,"Sole Proprieter/ Start-up","Real Estate",Active,DCBIA-10070,false,false,,
zcrm_1624029000000096079,"Liz Debarros",zcrm_1624029000000085003,"Capital One Bank","(703) 720-6747",,www.capitalone.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1680 Capital One Drive","1680 Capital One Drive",McLean,McLean,VA,VA,22102,22102,,,"Commercial Real Estate Banking/Finance","2015-11-18 11:39:00",2016-09-30,Associate/Builder,Financial,Active,DCBIA-10071,false,false,,
zcrm_1624029000000096080,"Liz Debarros",zcrm_1624029000000085003,"Capital Retail Group","(202) 319-2884",,www.capitalretailgroup.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1300 2nd Street N.E. Suite A-1","1300 2nd Street N.E. Suite A-1",Washington,Washington,DC,DC,20002,20002,,,"We provide commercial real estate services including leasing sales, and property management services in MD, VA, and DC.","2015-11-18 11:39:00",2015-06-30,"Non-Profit/Small Business/Government","Property Management",Inactive,DCBIA-10072,false,false,,
zcrm_1624029000000096081,"Liz Debarros",zcrm_1624029000000085003,"Capitol Engineering Group","(202) 216-0039",,www.cegdc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1825 K Street, NW, Suite 375","1825 K Street, NW, Suite 375",Washington,Washington,DC,DC,20006,20006,,,"Consulting Mechanical, Electrical and Plumbing Engineers","2015-11-18 11:39:00",2015-09-30,Associate/Builder,Engineers,Inactive,DCBIA-10073,false,false,,
zcrm_1624029000000096082,"Liz Debarros",zcrm_1624029000000085003,"Capitol Riverfront BID","(202) 465-7093",,www.capitolriverfront.org,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1100 New Jersey Avenue, SE, 1010","1100 New Jersey Avenue, SE, 1010",Washington,Washington,DC,DC,20003,20003,,,,"2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government","Business Improvement Districts / Community Associations / Government Agencies & Institutions",Active,DCBIA-10074,false,false,,
zcrm_1624029000000096083,"Liz Debarros",zcrm_1624029000000085003,"Cardno Haynes Whaley Associates","(703) 391-0024",,www.cardno.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-30 09:06:03","1881 Campus Commons Drive","1881 Campus Commons Drive",Reston,Reston,VA,VA,20191,20191,,,"Structural engineering services nationwide for all building types","2015-11-30 09:06:03",2015-11-30,Associate/Builder,Engineers,Inactive,DCBIA-10075,false,false,,
zcrm_1624029000000096084,"Liz Debarros",zcrm_1624029000000085003,"Carlyle Group, The","(202) 729-5626",,www.carlyle.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1001 Pennsylvania Avenue, NW","1001 Pennsylvania Avenue, NW",Washington,Washington,DC,DC,20004,20004,,,"Private Equity & Real Estate Investments","2015-11-18 11:39:00",2015-03-31,Associate/Builder,Financial,Inactive,DCBIA-10076,false,false,,
zcrm_1624029000000096085,"Liz Debarros",zcrm_1624029000000085003,"Carlyn & Company","(703) 759-0155",,www.carlynco.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","746 Walker Road, Suite 22","746 Walker Road, Suite 22","Great Fall","Great Fall",VA,VA,22066,22066,,,"Interiors & Design","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10077,false,false,,
zcrm_1624029000000096086,"Liz Debarros",zcrm_1624029000000085003,"Carr Properties","(202) 303-3080",,www.carrprop.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1776 Eye Street NW, Ste 500","1776 Eye Street NW, Ste 500",Washington,Washington,DC,DC,20006,20006,,,"Real Estate Development and Investment Company","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10078,false,false,,
zcrm_1624029000000096087,"Liz Debarros",zcrm_1624029000000085003,"CAS Riegler Companies","(202) 506-5595",,www.casriegler.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1010 Wisconsin Ave, NW, Suite 600","1010 Wisconsin Ave, NW, Suite 600",Washington,Washington,DC,DC,20009,20009,,,"Create unique real estate products in urban-infill locations that meet thr needs of today's customers.","2015-11-18 11:39:00",2014-11-30,"Non-Profit/Small Business/Government","Builders / Developers;Financial",Inactive,DCBIA-10079,false,false,,
zcrm_1624029000000096088,"Liz Debarros",zcrm_1624029000000085003,"Casey Trees","(202) 833-4010",,www.caseytrees.org,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","3030 12th Street, NE","3030 12th Street, NE",Washington,Washington,DC,DC,20017,20017,,,"We plant trees, advocate for tree-friendly green design, and educate professionals and the general public on all aspects of urban tree establishment, protection and care.","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","Suppliers & Misc. Services",Active,DCBIA-10080,false,false,,
zcrm_1624029000000096089,"Liz Debarros",zcrm_1624029000000085003,"CastroHaase+Brown PLLC",202-846-7475,,www.castrohaase.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2001 L Street, NW, Suite 750","2001 L Street, NW, Suite 750",Washington,Washington,DC,DC,20036,20036,,,"Boutique law firm specializing in real property valuation and taxation matters and land use matters","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government",Attorneys,Active,DCBIA-10081,false,false,,
zcrm_1624029000000096090,"Liz Debarros",zcrm_1624029000000085003,"CBRE, Inc.","(202) 783-8200",,www.cbre.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","750 9th Street, NW, Suite 900","750 9th Street, NW, Suite 900",Washington,Washington,DC,DC,20001,20001,,,"Commercial Real Estate Services Provider","2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Commercial Brokers",Active,DCBIA-10082,false,false,,
